lambda_um,eta_TE,eta_TM,delta_eta,V_TE,V_TM,delta_phi_TE,delta_phi_TM,delta_delta_phi
1.554000000000000048e+00,4.896100758910344464e-01,4.937625499901424631e-01,4.152474099108016681e-03,9.991367685612205785e-01,9.996888021685768067e-01,-2.405664475600138186e+00,-1.912186712759036622e+00,4.934777628411015638e-01
1.554999999999999716e+00,4.898005547952802297e-01,4.943399971298066409e-01,4.539442334526411216e-03,9.991681166990225016e-01,9.997437477768832403e-01,-2.405664475600138186e+00,-1.912186712759036622e+00,4.934777628411015638e-01
1.556000000000000050e+00,4.899861586727300988e-01,4.949170782455255546e-01,4.930919572795455785e-03,9.991981055013348101e-01,9.997933326094152751e-01,-2.405664475600138186e+00,-1.912186712759036622e+00,4.934777628411015638e-01
1.556999999999999940e+00,4.901677315292018444e-01,4.954945615781112811e-01,5.326830048909436677e-03,9.992269109226631363e-01,9.998376213814907931e-01,-2.405664475600138186e+00,-1.912186712759036622e+00,4.934777628411015638e-01
1.558000000000000052e+00,4.903444836844588761e-01,4.960714111699774942e-01,5.726927485518618077e-03,9.992544460664192219e-01,9.998765371404465530e-01,-2.405664475600138186e+00,-1.912186712759036622e+00,4.934777628411015638e-01
1.558999999999999719e+00,4.905161317939905619e-01,4.966478206372153537e-01,6.131688843224791796e-03,9.992807087338413385e-01,9.999101071886982162e-01,-2.405664475600138186e+00,-1.912186712759036622e+00,4.934777628411015638e-01
1.560000000000000053e+00,4.906827514859849471e-01,4.972236702024416810e-01,6.540918716456733950e-03,9.993057521147702404e-01,9.999383378440108716e-01,-2.405664475600138186e+00,-1.912186712759036622e+00,4.934777628411015638e-01
1.560999999999999943e+00,4.908444691134694060e-01,4.977986811599547923e-01,6.954212046485386267e-03,9.993296348035736187e-01,9.999612343143194915e-01,-2.405664475600138186e+00,-1.912186712759036622e+00,4.934777628411015638e-01
1.562000000000000055e+00,4.910006440623816415e-01,4.983730745427036868e-01,7.372430480322045288e-03,9.993523025655989267e-01,9.999788251326410249e-01,-2.405664475600138186e+00,-1.912186712759036622e+00,4.934777628411015638e-01
1.562999999999999945e+00,4.911517154131347374e-01,4.989466341157278162e-01,7.794918702593078841e-03,9.993738589666447680e-01,9.999911234019079886e-01,-2.405664475600138186e+00,-1.912186712759036622e+00,4.934777628411015638e-01
1.564000000000000057e+00,4.912974543692376073e-01,4.995190402145793795e-01,8.221585845341772281e-03,9.993943090826676867e-01,9.999981494231907631e-01,-2.405664475600138186e+00,-1.912186712759036622e+00,4.934777628411015638e-01
1.564999999999999947e+00,4.914378288006956419e-01,5.000904912476246134e-01,8.652662446928971463e-03,9.994136857274467101e-01,9.999999344906749243e-01,-2.405664475600138186e+00,-1.912186712759036622e+00,4.934777628411015638e-01
