lambda_um,eta_TE,eta_TM,delta_eta,V_TE,V_TM,delta_phi_TE,delta_phi_TM,delta_delta_phi
1.540000000000000036e+00,4.645013747794707881e-01,5.355111094550617512e-01,7.100973467559096308e-02,9.899693414928855129e-01,9.899623204594190096e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.540999999999999925e+00,4.641161029250912007e-01,5.353920605281417000e-01,7.127595760305049932e-02,9.897515532623211154e-01,9.900291741565614423e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.542000000000000259e+00,4.637328894638575449e-01,5.352807198844685699e-01,7.154783042061102494e-02,9.895326445358886280e-01,9.900915000322457749e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.542999999999999927e+00,4.633516529413294061e-01,5.351770331122172042e-01,7.182538017088779814e-02,9.893126062743650140e-01,9.901493683499983378e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.544000000000000039e+00,4.629720633383884731e-01,5.350807477490768793e-01,7.210868441068840617e-02,9.890912816354284764e-01,9.902029563731928885e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.544999999999999929e+00,4.625942108015796972e-01,5.349925170182284750e-01,7.239830621664877786e-02,9.888687545214850383e-01,9.902519351174540185e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.546000000000000041e+00,4.622177956679019983e-01,5.349117620868815148e-01,7.269396641897951650e-02,9.886448778054627295e-01,9.902966578857255175e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.546999999999999931e+00,4.618427347256953697e-01,5.348390365350899067e-01,7.299630180939453705e-02,9.884196278712279460e-01,9.903368472005545931e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.548000000000000043e+00,4.614688985778489516e-01,5.347740175523644224e-01,7.330511897451547076e-02,9.881929509277338486e-01,9.903727081550587341e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.548999999999999932e+00,4.610962330505795070e-01,5.347171447782586018e-01,7.362091172767909475e-02,9.879648363662109078e-01,9.904040222333272414e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.550000000000000044e+00,4.607246412822637027e-01,5.346680178625438096e-01,7.394337658028010685e-02,9.877352457539365638e-01,9.904310309830076653e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.550999999999999934e+00,4.603538225983948573e-01,5.346268972739477432e-01,7.427307467555288589e-02,9.875040106923158589e-01,9.904536092123018554e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.552000000000000046e+00,4.599838294197959865e-01,5.345938628546006433e-01,7.461003343480465677e-02,9.872711790704056245e-01,9.904717284995857574e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.552999999999999936e+00,4.596144162759048801e-01,5.345687198834701004e-01,7.495430360756522026e-02,9.870366099349571209e-01,9.904855079795806816e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.554000000000000048e+00,4.592455879509377836e-01,5.345516210144666269e-01,7.530603306352884330e-02,9.868003177641135881e-01,9.904948733149848694e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.554999999999999716e+00,4.588772063888770791e-01,5.345425552562099725e-01,7.566534886733289333e-02,9.865622244024684351e-01,9.904998369379262035e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.556000000000000050e+00,4.585089651386078935e-01,5.345413063647448393e-01,7.603234122613694579e-02,9.863221382916090851e-01,9.905005206224368752e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.556999999999999940e+00,4.581410569584216108e-01,5.345481983646572788e-01,7.640714140623566797e-02,9.860801906508704917e-01,9.904967474113128834e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.558000000000000052e+00,4.577732914189697189e-01,5.345630686430817846e-01,7.678977722411206575e-02,9.858362618175703362e-01,9.904886037609709204e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.558999999999999719e+00,4.574053807625337864e-01,5.345858094143514094e-01,7.718042865181762302e-02,9.855901624606431266e-01,9.904761432171768076e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.560000000000000053e+00,4.570374266718199019e-01,5.346163983383732665e-01,7.757897166655336463e-02,9.853419605669806458e-01,9.904593696883243759e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.560999999999999943e+00,4.566693213148130259e-01,5.346549692088451433e-01,7.798564789403211739e-02,9.850915833320642578e-01,9.904381985011405654e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.562000000000000055e+00,4.563008121107989257e-01,5.347012594544139352e-01,7.840044734361500955e-02,9.848388558595883024e-01,9.904127596909498843e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.562999999999999945e+00,4.559319671398685547e-01,5.347553494322381251e-01,7.882338229236957039e-02,9.845838202004828510e-01,9.903829923409476210e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.564000000000000057e+00,4.555626499805193741e-01,5.348171711735866252e-01,7.925452119306725107e-02,9.843263768262275892e-01,9.903489142831005676e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
1.564999999999999947e+00,4.551926970511250836e-01,5.348864556695294148e-01,7.969375861840433117e-02,9.840664039853874723e-01,9.903106519439403010e-01,-2.295910925974530503e+00,-1.897364517107212434e+00,3.985464088673180694e-01
