lambda_um,eta_TE,eta_TM,delta_eta,V_TE,V_TM,delta_phi_TE,delta_phi_TM,delta_delta_phi
1.552000000000000046e+00,4.640780623851410991e-01,6.300523264737576401e-01,1.659742640886165410e-01,9.897299246135939921e-01,8.732653027923698019e-01,-2.489755734828672296e+00,-2.062111746650275190e+00,4.276439881783971053e-01
1.552999999999999936e+00,4.637123269092938149e-01,6.308787011492242858e-01,1.671663742399304708e-01,9.895208339164601741e-01,8.717532025122469719e-01,-2.489755734828672296e+00,-2.062111746650275190e+00,4.276439881783971053e-01
1.554000000000000048e+00,4.633481623648958436e-01,6.316826910761470515e-01,1.683345287112512079e-01,9.893105812146031353e-01,8.702752326532796623e-01,-2.489755734828672296e+00,-2.062111746650275190e+00,4.276439881783971053e-01
1.554999999999999716e+00,4.629853475746962266e-01,6.324643448447432315e-01,1.694789972700470049e-01,9.890990648555251230e-01,8.688319017008481193e-01,-2.489755734828672296e+00,-2.062111746650275190e+00,4.276439881783971053e-01
1.556000000000000050e+00,4.626240134252310732e-01,6.332234392329995076e-01,1.705994258077684345e-01,9.888863863099974783e-01,8.674242001637696431e-01,-2.489755734828672296e+00,-2.062111746650275190e+00,4.276439881783971053e-01
1.556999999999999940e+00,4.622636758866274787e-01,6.339594510096946411e-01,1.716957751230671625e-01,9.886722827830185523e-01,8.660536639539068160e-01,-2.489755734828672296e+00,-2.062111746650275190e+00,4.276439881783971053e-01
1.558000000000000052e+00,4.619046750529689493e-01,6.346723358574580809e-01,1.727676608044891315e-01,9.884569771596896093e-01,8.647209260359292049e-01,-2.489755734828672296e+00,-2.062111746650275190e+00,4.276439881783971053e-01
1.558999999999999719e+00,4.615467061023776352e-01,6.353618831456837590e-01,1.738151770433061238e-01,9.882403076570853706e-01,8.634269117819380890e-01,-2.489755734828672296e+00,-2.062111746650275190e+00,4.276439881783971053e-01
1.560000000000000053e+00,4.611898188534687693e-01,6.360279439745774033e-01,1.748381251211086340e-01,9.880223232667867395e-01,8.621724145546719731e-01,-2.489755734828672296e+00,-2.062111746650275190e+00,4.276439881783971053e-01
1.560999999999999943e+00,4.608338155501413014e-01,6.366700577804880190e-01,1.758362422303467176e-01,9.878029207556897617e-01,8.609588004749794132e-01,-2.489755734828672296e+00,-2.062111746650275190e+00,4.276439881783971053e-01
1.562000000000000055e+00,4.604786233869384571e-01,6.372881202326374783e-01,1.768094968456990213e-01,9.875820705286314505e-01,8.597867494120140508e-01,-2.489755734828672296e+00,-2.062111746650275190e+00,4.276439881783971053e-01
1.562999999999999945e+00,4.601242778292380931e-01,6.378820027559143346e-01,1.777577249266762416e-01,9.873598095640445660e-01,8.586569685540894614e-01,-2.489755734828672296e+00,-2.062111746650275190e+00,4.276439881783971053e-01
1.564000000000000057e+00,4.597706734965188446e-01,6.384515117671544226e-01,1.786808382706355780e-01,9.871360860794362591e-01,8.575702710921827565e-01,-2.489755734828672296e+00,-2.062111746650275190e+00,4.276439881783971053e-01
1.564999999999999947e+00,4.594177351658955133e-01,6.389964181287635103e-01,1.795786829628679970e-01,9.869108652898933576e-01,8.565275215538493692e-01,-2.489755734828672296e+00,-2.062111746650275190e+00,4.276439881783971053e-01
