lambda_um,eta_TE,eta_TM,delta_eta,V_TE,V_TM,delta_phi_TE,delta_phi_TM,delta_delta_phi
1.542000000000000259e+00,4.735312544868884310e-01,4.863544904444558892e-01,1.282323595756745815e-02,9.944109068391657758e-01,9.985115091793089759e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.542999999999999927e+00,4.735676663288666544e-01,4.867585608208380155e-01,1.319089449197136110e-02,9.944262307562932168e-01,9.985982973818201547e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.544000000000000039e+00,4.736060837787245403e-01,4.871649036596717997e-01,1.355881988094725932e-02,9.944423761180621879e-01,9.986829502969575278e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.544999999999999929e+00,4.736468281230934996e-01,4.875739835052537163e-01,1.392715538216021676e-02,9.944594740084349294e-01,9.987655153593567592e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.546000000000000041e+00,4.736895373044853752e-01,4.879851865060668703e-01,1.429564920158149510e-02,9.944773683779196682e-01,9.988458205034045356e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.546999999999999931e+00,4.737341159873477148e-01,4.883988023835015846e-01,1.466468639615386982e-02,9.944960154186539558e-01,9.989238770429292869e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.548000000000000043e+00,4.737804981652071201e-01,4.888145543859411246e-01,1.503405622073400449e-02,9.945153836556329674e-01,9.989995871147250295e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.548999999999999932e+00,4.738286697254284197e-01,4.892327381243284368e-01,1.540406839890001711e-02,9.945354632602846356e-01,9.990729584758680781e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.550000000000000044e+00,4.738785804348682462e-01,4.896536658987340473e-01,1.577508546386580113e-02,9.945562292801660709e-01,9.991439934957636604e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.550999999999999934e+00,4.739301773134569906e-01,4.900778008123315432e-01,1.614762349887455262e-02,9.945776556349921194e-01,9.992127097412614178e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.552000000000000046e+00,4.739837484409932800e-01,4.905059275857661660e-01,1.652217914477288607e-02,9.945998574838493811e-01,9.992791606103316182e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.552999999999999936e+00,4.740394924729495196e-01,4.909395453445527524e-01,1.690005287160323277e-02,9.946229119015300713e-01,9.993434808709421580e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.554000000000000048e+00,4.740983060929848114e-01,4.913809787000522067e-01,1.728267260706739528e-02,9.946471827939981081e-01,9.994058763185671435e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.554999999999999716e+00,4.741614211757974040e-01,4.918308912033933500e-01,1.766947002759594598e-02,9.946731682115228512e-01,9.994662677648242788e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.556000000000000050e+00,4.742283919865695196e-01,4.922820446570428943e-01,1.805365267047337463e-02,9.947006725031030117e-01,9.995235788381954256e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.556999999999999940e+00,4.742936162925974197e-01,4.927085552407294844e-01,1.841493894813206467e-02,9.947273916350047873e-01,9.995747690964674748e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.558000000000000052e+00,4.743509871061524219e-01,4.931016855211226013e-01,1.875069841497017942e-02,9.947508382039575991e-01,9.996193785089519945e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.558999999999999719e+00,4.744030843800479125e-01,4.934869005452651169e-01,1.908381616521720447e-02,9.947720846501987291e-01,9.996606938580384627e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.560000000000000053e+00,4.744558920540012936e-01,4.938826646297391765e-01,1.942677257573788285e-02,9.947935771876984523e-01,9.997006704695317048e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.560999999999999943e+00,4.745105442261527418e-01,4.942878545767198650e-01,1.977731035056712328e-02,9.948157741771108675e-01,9.997390052208889877e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.562000000000000055e+00,4.745669886549072070e-01,4.946993933562819912e-01,2.013240470137478422e-02,9.948386497027416064e-01,9.997752538119314414e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.562999999999999945e+00,4.746248943914918028e-01,4.951144101101351280e-01,2.048951571864332521e-02,9.948620653049344842e-01,9.998090663209996398e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.564000000000000057e+00,4.746837740768966030e-01,4.955315690627493108e-01,2.084779498585270785e-02,9.948858205814986588e-01,9.998402777562885868e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
1.564999999999999947e+00,4.747433211805370257e-01,4.959490720990410995e-01,2.120575091850407379e-02,9.949097895774348110e-01,9.998687284818013055e-01,-2.550488754840674943e+00,-1.970825803612445526e+00,5.796629512282294172e-01
