lambda_um,eta_TE,eta_TM,delta_eta,V_TE,V_TM,delta_phi_TE,delta_phi_TM,delta_delta_phi
1.540999999999999925e+00,4.405447426742202799e-01,5.485289778403548144e-01,1.079842351661345345e-01,9.721148667222558881e-01,9.813353322540403489e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.542000000000000259e+00,4.409335848915459377e-01,5.491316078097344677e-01,1.081980229181885300e-01,9.724734124422879100e-01,9.808733612244787681e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.542999999999999927e+00,4.413064203843486966e-01,5.497005143292797991e-01,1.083940939449311025e-01,9.728151105439105661e-01,9.804322117966740580e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.544000000000000039e+00,4.416632085449421208e-01,5.502357579868955018e-01,1.085725494419533810e-01,9.731401853705666793e-01,9.800127111532371815e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.544999999999999929e+00,4.420045192183826854e-01,5.507363808937498773e-01,1.087318616753671918e-01,9.734494028344933270e-01,9.796164410576938542e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.546000000000000041e+00,4.423299490864481820e-01,5.511984337751614227e-01,1.088684846887132407e-01,9.737426324846802927e-01,9.792473569529699384e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.546999999999999931e+00,4.426394710108081942e-01,5.516189339436486927e-01,1.089794629328404985e-01,9.740200774249697657e-01,9.789086777902049619e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.548000000000000043e+00,4.429333437645401328e-01,5.520006022478330943e-01,1.090672584832929615e-01,9.742821848508225191e-01,9.785989777453458771e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.548999999999999932e+00,4.432108588802603499e-01,5.523527729950468146e-01,1.091419141147864647e-01,9.745285302342984179e-01,9.783112762084605896e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.550000000000000044e+00,4.434721969962407417e-01,5.526799761928467003e-01,1.092077791966059586e-01,9.747594734586260135e-01,9.780423070582472400e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.550999999999999934e+00,4.437172101285831727e-01,5.529902115185791889e-01,1.092730013899960162e-01,9.749750716255657368e-01,9.777858063580782133e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.552000000000000046e+00,4.439453148574994956e-01,5.532853907038002284e-01,1.093400758463007327e-01,9.751749915776910527e-01,9.775404180171507473e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.552999999999999936e+00,4.441557519237059881e-01,5.535778420176301617e-01,1.094220900939241736e-01,9.753587425887555451e-01,9.772960136624546656e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.554000000000000048e+00,4.443481506392424341e-01,5.538779293763779199e-01,1.095297787371354858e-01,9.755261676999725795e-01,9.770439005426373447e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.554999999999999716e+00,4.445220523970254689e-01,5.541933896842182738e-01,1.096713372871928049e-01,9.756770239209894280e-01,9.767774238336198733e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.556000000000000050e+00,4.446763108343579352e-01,5.545266605963796724e-01,1.098503497620217373e-01,9.758104640120026652e-01,9.764942909011248284e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.556999999999999940e+00,4.448107225799002862e-01,5.548796608865489421e-01,1.100689383066486560e-01,9.759264475918996151e-01,9.761925929883367159e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.558000000000000052e+00,4.449244951960581451e-01,5.552565659481981664e-01,1.103320707521400212e-01,9.760244118478225150e-01,9.758684180430989841e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.558999999999999719e+00,4.450166875862688887e-01,5.556593774588493018e-01,1.106426898725804131e-01,9.761036532110435315e-01,9.755196270882277032e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.560000000000000053e+00,4.450869560232187938e-01,5.560865364400401356e-01,1.109995804168213418e-01,9.761639655650499181e-01,9.751471221894323360e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.560999999999999943e+00,4.451359583112951546e-01,5.565299288743114081e-01,1.113939705630162535e-01,9.762059814231012211e-01,9.747575989170385036e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.562000000000000055e+00,4.451625959753176542e-01,5.569858193708568939e-01,1.118232233955392396e-01,9.762288062723846194e-01,9.743540599465619900e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.562999999999999945e+00,4.451676754249759282e-01,5.574424156898257765e-01,1.122747402648498483e-01,9.762331574702420856e-01,9.739468146424905548e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.564000000000000057e+00,4.451518431931485442e-01,5.579030097237317465e-01,1.127511665305832023e-01,9.762195938735835909e-01,9.735328831274397965e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.564999999999999947e+00,4.451153177387739968e-01,5.583582880744886179e-01,1.132429703357146211e-01,9.761882880048010636e-01,9.731206525800754070e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
